,height,time,type,date,datetime,moonphase
1101,-0.3828206112985544,22:59:00,low,2022-06-02,2022-06-02,0.1
1102,-0.4751611094032922,11:16:00,low,2022-06-03,2022-06-03,0.13
1103,-0.3319569721868397,23:40:00,low,2022-06-03,2022-06-03,0.13
1104,-0.4130743207574937,11:55:00,low,2022-06-04,2022-06-04,0.16
1105,-0.2810962133279543,00:30:00,low,2022-06-04,2022-06-04,0.16
1106,-0.3468742745175709,12:43:00,low,2022-06-05,2022-06-05,0.2
1107,-0.2435985296541929,01:35:00,low,2022-06-05,2022-06-05,0.2
1108,-0.2896074514367359,13:45:00,low,2022-06-06,2022-06-06,0.23
1109,-0.2412648421064001,02:55:00,low,2022-06-07,2022-06-07,0.25
1110,-0.2619069510567534,15:01:00,low,2022-06-07,2022-06-07,0.25
1111,-0.2881819673033899,04:15:00,low,2022-06-08,2022-06-08,0.3
1112,-0.2784873699351683,16:17:00,low,2022-06-08,2022-06-08,0.3
1113,-0.3719382708444925,05:20:00,low,2022-06-09,2022-06-09,0.33
1114,-0.3321291012663276,17:22:00,low,2022-06-09,2022-06-09,0.33
1115,-0.4715308771749041,06:13:00,low,2022-06-10,2022-06-10,0.36
1116,-0.4062480134399125,18:16:00,low,2022-06-10,2022-06-10,0.36
1117,-0.5710555878613116,06:59:00,low,2022-06-11,2022-06-11,0.4
1118,-0.4862834611145813,19:04:00,low,2022-06-11,2022-06-11,0.4
1119,-0.6586707380619,07:42:00,low,2022-06-12,2022-06-12,0.43
1120,-0.5600374033610346,19:50:00,low,2022-06-12,2022-06-12,0.43
1121,-0.7248783503907982,08:24:00,low,2022-06-13,2022-06-13,0.46
1122,-0.6169348406112799,20:35:00,low,2022-06-13,2022-06-13,0.46
1123,-0.7624455062647046,09:06:00,low,2022-06-14,2022-06-14,0.5
1124,-0.6485622997412076,21:21:00,low,2022-06-14,2022-06-14,0.5
1125,-0.7670761865437331,09:49:00,low,2022-06-15,2022-06-15,0.53
1126,-0.6498793344421765,22:07:00,low,2022-06-15,2022-06-15,0.53
1127,-0.7381336510457029,10:32:00,low,2022-06-16,2022-06-16,0.57
1128,-0.6204244114420195,22:56:00,low,2022-06-16,2022-06-16,0.57
1129,-0.6790411608828353,11:18:00,low,2022-06-17,2022-06-17,0.6
1130,-0.5651300541293487,23:48:00,low,2022-06-17,2022-06-17,0.6
1131,-0.5972620882958217,12:06:00,low,2022-06-18,2022-06-18,0.63
1132,-0.4946603679451196,00:44:00,low,2022-06-18,2022-06-18,0.63
1133,-0.5040051850339098,12:59:00,low,2022-06-19,2022-06-19,0.67
1134,-0.425212117716319,01:49:00,low,2022-06-19,2022-06-19,0.67
1135,-0.4139062100640786,13:59:00,low,2022-06-20,2022-06-20,0.7
1136,-0.3764331984284502,03:02:00,low,2022-06-21,2022-06-21,0.75
1137,-0.3440268805608341,15:07:00,low,2022-06-21,2022-06-21,0.75
1138,-0.3630562023477336,04:18:00,low,2022-06-22,2022-06-22,0.77
1139,-0.3082894476346116,16:21:00,low,2022-06-22,2022-06-22,0.77
1140,-0.3827102163154646,05:29:00,low,2022-06-23,2022-06-23,0.81
1141,-0.3069584040816062,17:30:00,low,2022-06-23,2022-06-23,0.81
1142,-0.4195012876991911,06:27:00,low,2022-06-24,2022-06-24,0.84
1143,-0.327256685537873,18:29:00,low,2022-06-24,2022-06-24,0.84
1144,-0.4594846645226823,07:14:00,low,2022-06-25,2022-06-25,0.87
1145,-0.35578065765508,19:18:00,low,2022-06-25,2022-06-25,0.87
1146,-0.4961815698455288,07:54:00,low,2022-06-26,2022-06-26,0.91
1147,-0.3845578372702606,19:59:00,low,2022-06-26,2022-06-26,0.91
1148,-0.5276643343818477,08:28:00,low,2022-06-27,2022-06-27,0.94
1149,-0.4098451179302199,20:37:00,low,2022-06-27,2022-06-27,0.94
1150,-0.5528771786017401,09:00:00,low,2022-06-28,2022-06-28,0.98
1151,-0.4296566333521744,21:11:00,low,2022-06-28,2022-06-28,0.98
1152,-0.5697699819507347,09:30:00,low,2022-06-29,2022-06-29,0.0
1153,-0.4423523660183858,21:45:00,low,2022-06-29,2022-06-29,0.0
1154,-0.57538843684542,10:01:00,low,2022-06-30,2022-06-30,0.04
1155,-0.446415487809841,22:19:00,low,2022-06-30,2022-06-30,0.04
1156,-0.5670653377419554,10:33:00,low,2022-07-01,2022-07-01,0.08
1157,-0.4408513887468284,22:54:00,low,2022-07-01,2022-07-01,0.08
1158,-0.5436072489596802,11:06:00,low,2022-07-02,2022-07-02,0.11
1159,-0.4256676247465505,23:32:00,low,2022-07-02,2022-07-02,0.11
1160,-0.5058315015196138,11:41:00,low,2022-07-03,2022-07-03,0.15
1161,-0.4023125509550244,00:14:00,low,2022-07-03,2022-07-03,0.15
1162,-0.4565223565036227,12:20:00,low,2022-07-04,2022-07-04,0.18
1163,-0.3744289542237498,01:01:00,low,2022-07-04,2022-07-04,0.18
1164,-0.4005047175948422,13:04:00,low,2022-07-05,2022-07-05,0.21
1165,-0.349486994238497,01:57:00,low,2022-07-05,2022-07-05,0.21
1166,-0.3459768502349041,13:58:00,low,2022-07-06,2022-07-06,0.25
1167,-0.3407258265869357,03:05:00,low,2022-07-07,2022-07-07,0.25
1168,-0.3075385983502278,15:06:00,low,2022-07-07,2022-07-07,0.25
1169,-0.3639008466282639,04:19:00,low,2022-07-08,2022-07-08,0.32
1170,-0.3049966979320757,16:23:00,low,2022-07-08,2022-07-08,0.32
1171,-0.4236773881555264,05:31:00,low,2022-07-09,2022-07-09,0.35
1172,-0.3474541422890864,17:38:00,low,2022-07-09,2022-07-09,0.35
1173,-0.5077819419172518,06:33:00,low,2022-07-10,2022-07-10,0.39
1174,-0.4230837196725676,18:44:00,low,2022-07-10,2022-07-10,0.39
1175,-0.5981563205676312,07:27:00,low,2022-07-11,2022-07-11,0.42
1176,-0.5113698720027013,19:41:00,low,2022-07-11,2022-07-11,0.42
1177,-0.6790093697176645,08:16:00,low,2022-07-12,2022-07-12,0.45
1178,-0.5933689076583025,20:32:00,low,2022-07-12,2022-07-12,0.45
1179,-0.7382025681323214,09:01:00,low,2022-07-13,2022-07-13,0.5
1180,-0.654180847165245,21:21:00,low,2022-07-13,2022-07-13,0.5
1181,-0.7673429245495788,09:44:00,low,2022-07-14,2022-07-14,0.52
1182,-0.6836339834923045,22:07:00,low,2022-07-14,2022-07-14,0.52
1183,-0.7620671802151388,10:26:00,low,2022-07-15,2022-07-15,0.55
1184,-0.6769210557748818,22:53:00,low,2022-07-15,2022-07-15,0.55
1185,-0.7222652128379042,11:07:00,low,2022-07-16,2022-07-16,0.59
1186,-0.6349465888813381,23:38:00,low,2022-07-16,2022-07-16,0.59
1187,-0.6519183464472497,11:48:00,low,2022-07-17,2022-07-17,0.62
1188,-0.5640851232054663,00:24:00,low,2022-07-17,2022-07-17,0.62
1189,-0.5584575813259696,12:30:00,low,2022-07-18,2022-07-18,0.65
1190,-0.4753994310966213,01:13:00,low,2022-07-18,2022-07-18,0.65
1191,-0.4518429081652452,13:13:00,low,2022-07-19,2022-07-19,0.69
1192,-0.3838515409406891,02:07:00,low,2022-07-20,2022-07-20,0.75
1193,-0.3440603931178097,14:03:00,low,2022-07-20,2022-07-20,0.75
1194,-0.3084944607681526,03:13:00,low,2022-07-21,2022-07-21,0.76
1195,-0.2508064203034325,15:06:00,low,2022-07-21,2022-07-21,0.76
1196,-0.27214285952577,04:33:00,low,2022-07-22,2022-07-22,0.79
1197,-0.1962341685245823,16:30:00,low,2022-07-22,2022-07-22,0.79
1198,-0.2870484566801172,05:53:00,low,2022-07-23,2022-07-23,0.82
1199,-0.1998758263599614,17:58:00,low,2022-07-23,2022-07-23,0.82
1200,-0.3370389003185459,06:55:00,low,2022-07-24,2022-07-24,0.86
1201,-0.2454554861170681,19:05:00,low,2022-07-24,2022-07-24,0.86
1202,-0.4001838793989633,07:41:00,low,2022-07-25,2022-07-25,0.89
1203,-0.3071140186604158,19:53:00,low,2022-07-25,2022-07-25,0.89
1204,-0.4647147330742918,08:17:00,low,2022-07-26,2022-07-26,0.92
1205,-0.3711654278698809,20:32:00,low,2022-07-26,2022-07-26,0.92
1206,-0.5241694260255507,08:49:00,low,2022-07-27,2022-07-27,0.96
1207,-0.4309720320651996,21:05:00,low,2022-07-27,2022-07-27,0.96
1208,-0.5733984920524132,09:19:00,low,2022-07-28,2022-07-28,0.0
1209,-0.4821394773187412,21:37:00,low,2022-07-28,2022-07-28,0.0
1210,-0.607967203702427,09:48:00,low,2022-07-29,2022-07-29,0.02
1211,-0.5210293128175106,22:08:00,low,2022-07-29,2022-07-29,0.02
1212,-0.624726502254888,10:17:00,low,2022-07-30,2022-07-30,0.06
1213,-0.5445829763385432,22:39:00,low,2022-07-30,2022-07-30,0.06
1214,-0.6221381285988202,10:46:00,low,2022-07-31,2022-07-31,0.09
1215,-0.5503839968594016,23:12:00,low,2022-07-31,2022-07-31,0.09
1216,-0.5999379536713234,11:17:00,low,2022-08-01,2022-08-01,0.13
1217,-0.5367694806426156,23:46:00,low,2022-08-01,2022-08-01,0.13
1218,-0.558476781943285,11:50:00,low,2022-08-02,2022-08-02,0.16
1219,-0.5033586369998013,00:25:00,low,2022-08-02,2022-08-02,0.16
1220,-0.4985607698831406,12:27:00,low,2022-08-03,2022-08-03,0.2
1221,-0.452731720124959,01:10:00,low,2022-08-03,2022-08-03,0.2
1222,-0.4229340186186249,13:11:00,low,2022-08-04,2022-08-04,0.23
1223,-0.394523104719452,02:08:00,low,2022-08-05,2022-08-05,0.25
1224,-0.3414823304002246,14:10:00,low,2022-08-05,2022-08-05,0.25
1225,-0.3533280674594917,03:25:00,low,2022-08-06,2022-08-06,0.3
1226,-0.284001886789291,15:35:00,low,2022-08-06,2022-08-06,0.3
1227,-0.3677588528421986,04:57:00,low,2022-08-07,2022-08-07,0.34
1228,-0.3000310678770774,17:16:00,low,2022-08-07,2022-08-07,0.34
1229,-0.4457169219952289,06:18:00,low,2022-08-08,2022-08-08,0.37
1230,-0.3909821060533908,18:38:00,low,2022-08-08,2022-08-08,0.37
1231,-0.5527387095921433,07:20:00,low,2022-08-09,2022-08-09,0.41
1232,-0.5110512072330506,19:41:00,low,2022-08-09,2022-08-09,0.41
1233,-0.6566767422783519,08:10:00,low,2022-08-10,2022-08-10,0.44
1234,-0.6237373603272215,20:32:00,low,2022-08-10,2022-08-10,0.44
1235,-0.7374926804834991,08:54:00,low,2022-08-11,2022-08-11,0.48
1236,-0.7068930912698421,21:17:00,low,2022-08-11,2022-08-11,0.48
1237,-0.7832864193013279,09:34:00,low,2022-08-12,2022-08-12,0.5
1238,-0.7481308192191118,21:59:00,low,2022-08-12,2022-08-12,0.5
1239,-0.7884839695638693,10:12:00,low,2022-08-13,2022-08-13,0.54
1240,-0.7431423369091554,22:39:00,low,2022-08-13,2022-08-13,0.54
1241,-0.7531773248089736,10:48:00,low,2022-08-14,2022-08-14,0.58
1242,-0.6947856643746282,23:17:00,low,2022-08-14,2022-08-14,0.58
1243,-0.6822997988398316,11:22:00,low,2022-08-15,2022-08-15,0.61
1244,-0.611664755274543,23:54:00,low,2022-08-15,2022-08-15,0.61
1245,-0.5842171065497117,11:55:00,low,2022-08-16,2022-08-16,0.64
1246,-0.5059951482602575,00:31:00,low,2022-08-16,2022-08-16,0.64
1247,-0.4688344953230239,12:27:00,low,2022-08-17,2022-08-17,0.68
1248,-0.3912351482950202,01:09:00,low,2022-08-17,2022-08-17,0.68
1249,-0.3457545762690723,13:01:00,low,2022-08-18,2022-08-18,0.71
1250,-0.2809499617979815,01:55:00,low,2022-08-18,2022-08-18,0.71
1251,-0.2239145459214377,13:43:00,low,2022-08-19,2022-08-19,0.75
1252,-0.1942801671721736,03:08:00,low,2022-08-20,2022-08-20,0.77
1253,-0.1204675001728366,15:05:00,low,2022-08-20,2022-08-20,0.77
1254,-0.179807024387563,05:14:00,low,2022-08-21,2022-08-21,0.81
1255,-0.1102894159789068,17:43:00,low,2022-08-21,2022-08-21,0.81
1256,-0.2485264389589431,06:42:00,low,2022-08-22,2022-08-22,0.84
1257,-0.1916640595319085,19:05:00,low,2022-08-22,2022-08-22,0.84
1258,-0.3403666351813827,07:29:00,low,2022-08-23,2022-08-23,0.87
1259,-0.2906764962872037,19:49:00,low,2022-08-23,2022-08-23,0.87
1260,-0.4324295237990249,08:03:00,low,2022-08-24,2022-08-24,0.9
1261,-0.3884016522656354,20:22:00,low,2022-08-24,2022-08-24,0.9
1262,-0.5163633910872717,08:32:00,low,2022-08-25,2022-08-25,0.94
1263,-0.4781895088465637,20:51:00,low,2022-08-25,2022-08-25,0.94
1264,-0.5866132161700448,08:59:00,low,2022-08-26,2022-08-26,0.97
1265,-0.5551728470251875,21:19:00,low,2022-08-26,2022-08-26,0.97
1266,-0.6391105672046719,09:26:00,low,2022-08-27,2022-08-27,0.0
1267,-0.61487143622449,21:46:00,low,2022-08-27,2022-08-27,0.0
1268,-0.6711899547623436,09:52:00,low,2022-08-28,2022-08-28,0.04
1269,-0.6530747729991068,22:15:00,low,2022-08-28,2022-08-28,0.04
1270,-0.6810696902405634,10:20:00,low,2022-08-29,2022-08-29,0.07
1271,-0.6658414827130401,22:44:00,low,2022-08-29,2022-08-29,0.07
1272,-0.6670073365700869,10:49:00,low,2022-08-30,2022-08-30,0.11
1273,-0.6497306364416409,23:16:00,low,2022-08-30,2022-08-30,0.11
1274,-0.6268450536111514,11:20:00,low,2022-08-31,2022-08-31,0.14
1275,-0.6026958397967817,23:52:00,low,2022-08-31,2022-08-31,0.14
1276,-0.5587131271173595,11:55:00,low,2022-09-01,2022-09-01,0.18
1277,-0.5261366388171324,00:33:00,low,2022-09-01,2022-09-01,0.18
1278,-0.4635806456165676,12:37:00,low,2022-09-02,2022-09-02,0.22
1279,-0.4293050918249841,01:26:00,low,2022-09-02,2022-09-02,0.22
1280,-0.3517201882651883,13:35:00,low,2022-09-03,2022-09-03,0.25
1281,-0.3409782371583005,02:45:00,low,2022-09-04,2022-09-04,0.29
1282,-0.2638300002297546,15:11:00,low,2022-09-04,2022-09-04,0.29
1283,-0.3267526121767541,04:35:00,low,2022-09-05,2022-09-05,0.32
1284,-0.2881590354774114,17:13:00,low,2022-09-05,2022-09-05,0.32
1285,-0.4122173988957111,06:07:00,low,2022-09-06,2022-09-06,0.36
1286,-0.4126833165133146,18:38:00,low,2022-09-06,2022-09-06,0.36
1287,-0.5350606981468066,07:09:00,low,2022-09-07,2022-09-07,0.39
1288,-0.557198567434318,19:36:00,low,2022-09-07,2022-09-07,0.39
1289,-0.6499799498945394,07:57:00,low,2022-09-08,2022-09-08,0.43
1290,-0.6799222961841028,20:23:00,low,2022-09-08,2022-09-08,0.43
1291,-0.7351572162725932,08:39:00,low,2022-09-09,2022-09-09,0.46
1292,-0.7611169925416861,21:04:00,low,2022-09-09,2022-09-09,0.46
1293,-0.7799170227033221,09:16:00,low,2022-09-10,2022-09-10,0.5
1294,-0.7926631834436466,21:42:00,low,2022-09-10,2022-09-10,0.5
1295,-0.7810546987851998,09:50:00,low,2022-09-11,2022-09-11,0.53
1296,-0.7751427939441778,22:16:00,low,2022-09-11,2022-09-11,0.53
1297,-0.7413627019027895,10:22:00,low,2022-09-12,2022-09-12,0.56
1298,-0.7158879284211251,22:49:00,low,2022-09-12,2022-09-12,0.56
1299,-0.6680195647999598,10:52:00,low,2022-09-13,2022-09-13,0.6
1300,-0.626441536544587,23:19:00,low,2022-09-13,2022-09-13,0.6
1301,-0.5704222259919325,11:19:00,low,2022-09-14,2022-09-14,0.63
1302,-0.5194372840337761,23:48:00,low,2022-09-14,2022-09-14,0.63
1303,-0.4577602387054149,11:46:00,low,2022-09-15,2022-09-15,0.66
1304,-0.4055925773142395,00:17:00,low,2022-09-15,2022-09-15,0.66
1305,-0.3370906746520112,12:13:00,low,2022-09-16,2022-09-16,0.69
1306,-0.2921196084874734,00:50:00,low,2022-09-16,2022-09-16,0.69
1307,-0.2130424362488953,12:44:00,low,2022-09-17,2022-09-17,0.75
1308,-0.1855140387705029,01:40:00,low,2022-09-17,2022-09-17,0.75
1309,-0.0929617937952374,13:46:00,low,2022-09-18,2022-09-18,0.76
1310,-0.125821535220469,04:10:00,low,2022-09-19,2022-09-19,0.79
1311,-0.0784803693968009,17:37:00,low,2022-09-19,2022-09-19,0.79
1312,-0.1987019218894678,06:15:00,low,2022-09-20,2022-09-20,0.82
1313,-0.1893086636920994,18:52:00,low,2022-09-20,2022-09-20,0.82
1314,-0.3037245529563813,07:02:00,low,2022-09-21,2022-09-21,0.85
1315,-0.3092720191923962,19:28:00,low,2022-09-21,2022-09-21,0.85
1316,-0.4073965269904889,07:35:00,low,2022-09-22,2022-09-22,0.89
1317,-0.4247987094930569,19:57:00,low,2022-09-22,2022-09-22,0.89
1318,-0.5014041718903952,08:03:00,low,2022-09-23,2022-09-23,0.92
1319,-0.5300033809861009,20:24:00,low,2022-09-23,2022-09-23,0.92
1320,-0.5809381535329965,08:30:00,low,2022-09-24,2022-09-24,0.95
1321,-0.6195795141493834,20:51:00,low,2022-09-24,2022-09-24,0.95
1322,-0.6426619539744697,08:56:00,low,2022-09-25,2022-09-25,0.0
1323,-0.688263672114666,21:18:00,low,2022-09-25,2022-09-25,0.0
1324,-0.6837866073193908,09:23:00,low,2022-09-26,2022-09-26,0.02
1325,-0.7307813815119508,21:46:00,low,2022-09-26,2022-09-26,0.02
1326,-0.7011221155493814,09:51:00,low,2022-09-27,2022-09-27,0.05
1327,-0.7420345605475795,22:16:00,low,2022-09-27,2022-09-27,0.05
1328,-0.6906380831796091,10:21:00,low,2022-09-28,2022-09-28,0.09
1329,-0.7178394621404045,22:48:00,low,2022-09-28,2022-09-28,0.09
1330,-0.6481453239288217,10:54:00,low,2022-09-29,2022-09-29,0.13
1331,-0.6564289255280978,23:25:00,low,2022-09-29,2022-09-29,0.13
1332,-0.5713545454245663,11:32:00,low,2022-09-30,2022-09-30,0.16
1333,-0.5608687562563743,00:07:00,low,2022-09-30,2022-09-30,0.16
1334,-0.4636140261096802,12:18:00,low,2022-10-01,2022-10-01,0.2
1335,-0.4435261260477019,01:01:00,low,2022-10-01,2022-10-01,0.2
1336,-0.3424078329239775,13:23:00,low,2022-10-02,2022-10-02,0.23
1337,-0.3387797987849754,02:24:00,low,2022-10-03,2022-10-03,0.25
1338,-0.2671811649724639,15:13:00,low,2022-10-03,2022-10-03,0.25
1339,-0.3208085655784292,04:18:00,low,2022-10-04,2022-10-04,0.3
1340,-0.3254672979740039,17:12:00,low,2022-10-04,2022-10-04,0.3
1341,-0.4056154093258112,05:48:00,low,2022-10-05,2022-10-05,0.34
1342,-0.4625714447127698,18:28:00,low,2022-10-05,2022-10-05,0.34
1343,-0.5217312618579397,06:49:00,low,2022-10-06,2022-10-06,0.38
1344,-0.6008611433330129,19:21:00,low,2022-10-06,2022-10-06,0.38
1345,-0.6251828972192739,07:36:00,low,2022-10-07,2022-10-07,0.41
1346,-0.7072620411386844,20:05:00,low,2022-10-07,2022-10-07,0.41
1347,-0.6967465581395894,08:16:00,low,2022-10-08,2022-10-08,0.45
1348,-0.7685668597609936,20:44:00,low,2022-10-08,2022-10-08,0.45
1349,-0.7287986140627697,08:51:00,low,2022-10-09,2022-10-09,0.5
1350,-0.7824509140978119,21:19:00,low,2022-10-09,2022-10-09,0.5
1351,-0.7211379193083859,09:24:00,low,2022-10-10,2022-10-10,0.52
1352,-0.7541573673548132,21:50:00,low,2022-10-10,2022-10-10,0.52
1353,-0.6787623877633955,09:54:00,low,2022-10-11,2022-10-11,0.55
1354,-0.6936364863673145,22:20:00,low,2022-10-11,2022-10-11,0.55
1355,-0.609566993306603,10:22:00,low,2022-10-12,2022-10-12,0.58
1356,-0.6122805134533971,22:47:00,low,2022-10-12,2022-10-12,0.58
1357,-0.5218262724898165,10:48:00,low,2022-10-13,2022-10-13,0.61
1358,-0.5197066838911286,23:13:00,low,2022-10-13,2022-10-13,0.61
1359,-0.4221128334432619,11:15:00,low,2022-10-14,2022-10-14,0.65
1360,-0.4216945911295786,23:39:00,low,2022-10-14,2022-10-14,0.65
1361,-0.3145949354758999,11:43:00,low,2022-10-15,2022-10-15,0.68
1362,-0.3205252837946033,00:10:00,low,2022-10-15,2022-10-15,0.68
1363,-0.2026727158250229,12:20:00,low,2022-10-16,2022-10-16,0.71
1364,-0.2191645551540623,00:56:00,low,2022-10-16,2022-10-16,0.71
1365,-0.0978690449029642,13:33:00,low,2022-10-17,2022-10-17,0.75
1366,-0.1424661625511931,02:47:00,low,2022-10-18,2022-10-18,0.77
1367,-0.0933273282759445,16:48:00,low,2022-10-18,2022-10-18,0.77
1368,-0.1779784469789304,05:11:00,low,2022-10-19,2022-10-19,0.81
1369,-0.2020754904844285,18:09:00,low,2022-10-19,2022-10-19,0.81
1370,-0.2705011999221107,06:12:00,low,2022-10-20,2022-10-20,0.84
1371,-0.3247475931793533,18:49:00,low,2022-10-20,2022-10-20,0.84
1372,-0.3689637478186574,06:51:00,low,2022-10-21,2022-10-21,0.87
1373,-0.4443414854391678,19:21:00,low,2022-10-21,2022-10-21,0.87
1374,-0.461542427701763,07:24:00,low,2022-10-22,2022-10-22,0.9
1375,-0.5536622700191087,19:50:00,low,2022-10-22,2022-10-22,0.9
1376,-0.5430906565717029,07:53:00,low,2022-10-23,2022-10-23,0.93
1377,-0.6465943812319875,20:19:00,low,2022-10-23,2022-10-23,0.93
1378,-0.6097511624615088,08:23:00,low,2022-10-24,2022-10-24,0.97
1379,-0.7170754963969737,20:49:00,low,2022-10-24,2022-10-24,0.97
1380,-0.6572063242556078,08:53:00,low,2022-10-25,2022-10-25,0.0
1381,-0.7590736264681004,21:19:00,low,2022-10-25,2022-10-25,0.0
1382,-0.6801248317842218,09:25:00,low,2022-10-26,2022-10-26,0.03
1383,-0.7672016847196095,21:52:00,low,2022-10-26,2022-10-26,0.03
1384,-0.6728402877669961,09:59:00,low,2022-10-27,2022-10-27,0.07
1385,-0.7379813864237988,22:28:00,low,2022-10-27,2022-10-27,0.07
1386,-0.6312376270284292,10:37:00,low,2022-10-28,2022-10-28,0.11
1387,-0.6716226819627833,23:07:00,low,2022-10-28,2022-10-28,0.11
1388,-0.5556314077859709,11:21:00,low,2022-10-29,2022-10-29,0.14
1389,-0.5742923299933002,23:53:00,low,2022-10-29,2022-10-29,0.14
1390,-0.4550427727540493,12:15:00,low,2022-10-30,2022-10-30,0.18
1391,-0.4618728028955747,00:52:00,low,2022-10-30,2022-10-30,0.18
1392,-0.3560806508854343,13:29:00,low,2022-10-31,2022-10-31,0.21
1393,-0.3684271432400093,02:12:00,low,2022-11-01,2022-11-01,0.25
1394,-0.3170176664104619,15:13:00,low,2022-11-01,2022-11-01,0.25
1395,-0.3462336247734141,03:52:00,low,2022-11-02,2022-11-02,0.28
1396,-0.3780865519598133,16:53:00,low,2022-11-02,2022-11-02,0.28
1397,-0.4009180723627277,05:16:00,low,2022-11-03,2022-11-03,0.32
1398,-0.4884884163258479,18:04:00,low,2022-11-03,2022-11-03,0.32
1399,-0.4836493821935368,06:18:00,low,2022-11-04,2022-11-04,0.36
1400,-0.5943972105063164,18:57:00,low,2022-11-04,2022-11-04,0.36
1401,-0.5582361709392156,07:07:00,low,2022-11-05,2022-11-05,0.39
1402,-0.6711438799616294,19:42:00,low,2022-11-05,2022-11-05,0.39
1403,-0.6078432525069654,07:48:00,low,2022-11-06,2022-11-06,0.43
1404,-0.7106102144189584,20:20:00,low,2022-11-06,2022-11-06,0.43
1405,-0.6268071467386817,08:25:00,low,2022-11-07,2022-11-07,0.46
1406,-0.7140748409150276,20:54:00,low,2022-11-07,2022-11-07,0.46
1407,-0.6162148267734483,08:59:00,low,2022-11-08,2022-11-08,0.5
1408,-0.6882835379012431,21:25:00,low,2022-11-08,2022-11-08,0.5
1409,-0.5810250925905314,09:30:00,low,2022-11-09,2022-11-09,0.53
1410,-0.6420522089040163,21:54:00,low,2022-11-09,2022-11-09,0.53
1411,-0.5275116207649041,09:59:00,low,2022-11-10,2022-11-10,0.56
1412,-0.5831405206883286,22:21:00,low,2022-11-10,2022-11-10,0.56
1413,-0.4611825547724249,10:28:00,low,2022-11-11,2022-11-11,0.6
1414,-0.5161899891208175,22:49:00,low,2022-11-11,2022-11-11,0.6
1415,-0.3858812293567669,10:58:00,low,2022-11-12,2022-11-12,0.63
1416,-0.4426949165093004,23:19:00,low,2022-11-12,2022-11-12,0.63
1417,-0.3046687620659493,11:34:00,low,2022-11-13,2022-11-13,0.66
1418,-0.3632781239525247,23:54:00,low,2022-11-13,2022-11-13,0.66
1419,-0.2229603128717233,12:21:00,low,2022-11-14,2022-11-14,0.69
1420,-0.2820815228572037,00:42:00,low,2022-11-14,2022-11-14,0.69
1421,-0.1570193232564352,13:35:00,low,2022-11-15,2022-11-15,0.72
1422,-0.2157410052194299,01:58:00,low,2022-11-15,2022-11-15,0.72
1423,-0.1504191998968779,15:27:00,low,2022-11-16,2022-11-16,0.75
1424,-0.2020260928116252,03:40:00,low,2022-11-17,2022-11-17,0.79
1425,-0.2207343707117183,16:57:00,low,2022-11-17,2022-11-17,0.79
1426,-0.2476842275148295,04:59:00,low,2022-11-18,2022-11-18,0.82
1427,-0.3235956097640046,17:54:00,low,2022-11-18,2022-11-18,0.82
1428,-0.3203160388448314,05:54:00,low,2022-11-19,2022-11-19,0.85
1429,-0.4327185017944656,18:36:00,low,2022-11-19,2022-11-19,0.85
1430,-0.4004395083691978,06:37:00,low,2022-11-20,2022-11-20,0.89
1431,-0.5365200795921248,19:13:00,low,2022-11-20,2022-11-20,0.89
1432,-0.4787728047254111,07:15:00,low,2022-11-21,2022-11-21,0.92
1433,-0.6271436509329777,19:48:00,low,2022-11-21,2022-11-21,0.92
1434,-0.5486188058529251,07:52:00,low,2022-11-22,2022-11-22,0.95
1435,-0.6976557697255993,20:23:00,low,2022-11-22,2022-11-22,0.95
1436,-0.6032256618603512,08:29:00,low,2022-11-23,2022-11-23,0.98
1437,-0.7417629565675878,20:59:00,low,2022-11-23,2022-11-23,0.98
1438,-0.6356520455827495,09:07:00,low,2022-11-24,2022-11-24,0.0
1439,-0.7545392832849298,21:36:00,low,2022-11-24,2022-11-24,0.0
1440,-0.6400492498373157,09:48:00,low,2022-11-25,2022-11-25,0.05
1441,-0.7336389212384934,22:16:00,low,2022-11-25,2022-11-25,0.05
1442,-0.6136908248248699,10:32:00,low,2022-11-26,2022-11-26,0.09
1443,-0.6806184626644239,23:00:00,low,2022-11-26,2022-11-26,0.09
1444,-0.5592750323473724,11:22:00,low,2022-11-27,2022-11-27,0.12
1445,-0.6021734598432961,23:49:00,low,2022-11-27,2022-11-27,0.12
1446,-0.4874157690268265,12:20:00,low,2022-11-28,2022-11-28,0.16
1447,-0.5114321174602199,00:45:00,low,2022-11-28,2022-11-28,0.16
1448,-0.4193357983876074,13:30:00,low,2022-11-29,2022-11-29,0.19
1449,-0.429303072706168,01:53:00,low,2022-11-29,2022-11-29,0.19
1450,-0.385405734589232,14:53:00,low,2022-11-30,2022-11-30,0.25
1451,-0.3814303403826911,03:12:00,low,2022-12-01,2022-12-01,0.26
1452,-0.4042883495333643,16:18:00,low,2022-12-01,2022-12-01,0.26
1453,-0.3800011146121556,04:31:00,low,2022-12-02,2022-12-02,0.3
1454,-0.4598376645022913,17:30:00,low,2022-12-02,2022-12-02,0.3
1455,-0.4102366376415518,05:38:00,low,2022-12-03,2022-12-03,0.33
1456,-0.5221583424934801,18:28:00,low,2022-12-03,2022-12-03,0.33
1457,-0.4486600973694609,06:34:00,low,2022-12-04,2022-12-04,0.37
1458,-0.5717209102893025,19:16:00,low,2022-12-04,2022-12-04,0.37
1459,-0.4793844365687346,07:21:00,low,2022-12-05,2022-12-05,0.4
